"w","ps","gs","px"
0.152775311364286,-5.92248772766157,0,-5.92248772766157
0.161247558250643,-4.675597347138,21.0591084657221,-5.92248772766157
0.169719805137,-3.73618721356603,36.9250901155152,-5.92248772766157
0.178192052023357,-3.01832642176589,49.0492579765748,-5.92248772766157
0.186664298909715,-2.46268436355155,58.4336646211586,-5.92248772766157
0.195136545796072,-2.02756115265543,65.7825920307733,-5.92248772766157
0.203608792682429,-1.68317119847778,71.5990980467126,-5.92248772766157
0.212081039568786,-1.40792335205585,76.2478421089789,-5.92248772766157
0.220553286455143,-1.18595390635318,79.996751159962,-5.92248772766157
0.2290255333415,-1.00546183642497,83.0451362764026,-5.92248772766157
0.237497780227857,-0.857567347765545,85.5429709913143,-5.92248772766157
0.245970027114215,-0.735517650479878,87.6043052140293,-5.92248772766157
0.254442274000572,-0.634126776229887,89.3167263310873,-5.92248772766157
0.262914520886929,-0.549375461196547,90.7481169038097,-5.92248772766157
0.271386767773286,-0.478121990127723,91.9515383105636,-5.92248772766157
0.279859014659643,-0.417890934428241,92.9687988130046,-5.92248772766157
0.288331261546,-0.366717216979264,93.8330871924688,-5.92248772766157
0.296803508432357,-0.323029908347531,94.5709353509131,-5.92248772766157
0.305275755318715,-0.285564850189069,95.2036940406564,-5.92248772766157
0.313748002205072,-0.253298397488414,95.7486519117259,-5.92248772766157
0.322220249091429,-0.22539677391619,96.2198908645282,-5.92248772766157
0.330692495977786,-0.201177069406731,96.6289447735481,-5.92248772766157
0.339164742864143,-0.180076989621827,96.9853103977973,-5.92248772766157
0.3476369897505,-0.161631235166223,97.2968463193829,-5.92248772766157
0.356109236636857,-0.14545293960546,97.5700864424334,-5.92248772766157
0.364581483523215,-0.131218994277909,97.8104878467831,-5.92248772766157
0.373053730409572,-0.118658379040965,98.022627873527,-5.92248772766157
0.381525977295929,-0.107542832248051,98.2103617025982,-5.92248772766157
0.389998224182286,-0.0976793519598931,98.3769490020773,-5.92248772766157
0.398470471068643,-0.0889041388475712,98.5251562283329,-5.92248772766157
0.406942717955,-0.0810776802574777,98.6573396527347,-5.92248772766157
0.415414964841357,-0.0740807422315808,98.7755130536342,-5.92248772766157
0.423887211727714,-0.0678110875114119,98.8814031469872,-5.92248772766157
0.432359458614072,-0.0621807767769728,98.9764951665459,-5.92248772766157
0.440831705500429,-0.0571139405692626,99.0620704945322,-5.92248772766157
0.449303952386786,-0.0525449327206799,99.1392378489099,-5.92248772766157
0.457776199273143,-0.0484167943068025,99.2089592261675,-5.92248772766157
0.4662484461595,-0.0446799713576166,99.2720715582805,-5.92248772766157
0.474720693045857,-0.0412912407438936,99.3293048537411,-5.92248772766157
0.483192939932214,-0.038212807478437,99.3812974435103,-5.92248772766157
0.491665186818572,-0.0354115436689415,99.428608834573,-5.92248772766157
0.500137433704929,-0.0328583449313232,99.4717305796678,-5.92248772766157
0.508609680591286,-0.0305275845280857,99.511095496509,-5.92248772766157
0.517081927477643,-0.028396649073482,99.5470855094026,-5.92248772766157
0.525554174364,-0.0264455425301575,99.5800383374666,-5.92248772766157
0.534026421250357,-0.0246565475539976,99.6102532142802,-5.92248772766157
0.542498668136714,-0.0230139351370827,99.6379957918117,-5.92248772766157
0.550970915023072,-0.0215037150408881,99.6635023554276,-5.92248772766157
0.559443161909429,-0.0201134207724358,99.6869834554953,-5.92248772766157
0.567915408795786,-0.0188319238897784,99.7086270436342,-5.92248772766157
0.576387655682143,-0.0176492732734938,99.7286011873074,-5.92248772766157
0.5848599025685,-0.0165565557024412,99.7470564246007,-5.92248772766157
0.593332149454857,-0.015545774652599,99.7641278112247,-5.92248772766157
0.601804396341214,-0.0146097447196212,99.7799367036451,-5.92248772766157
0.610276643227572,-0.0137419994667149,99.7945923154672,-5.92248772766157
0.618748890113929,-0.012936710834022,99.8081930785551,-5.92248772766157
0.627221137000286,-0.0121886185256122,99.8208278356366,-5.92248772766157
0.635693383886643,-0.0114929680249752,99.8325768871779,-5.92248772766157
0.644165630773,-0.0108454560873129,99.843512911981,-5.92248772766157
0.652637877659357,-0.0102421827233197,99.8537017781437,-5.92248772766157
0.661110124545714,-0.00967960882970363,99.8632032586513,-5.92248772766157
0.669582371432072,-0.00915451874072239,99.8720716638543,-5.92248772766157
0.678054618318429,-0.00866398707601133,99.8803564013856,-5.92248772766157
0.686526865204786,-0.00820534934587409,99.8881024726171,-5.92248772766157
0.694999112091143,-0.00777617584840901,99.8953509135185,-5.92248772766157
0.7034713589775,-0.00737424845535509,99.9021391867283,-5.92248772766157
0.711943605863857,-0.00699753993702908,99.9085015307413,-5.92248772766157
0.720415852750214,-0.00664419552258228,99.9144692713429,-5.92248772766157
0.728888099636572,-0.00631251643119383,99.9200710997558,-5.92248772766157
0.737360346522929,-0.00600094514371215,99.9253333213916,-5.92248772766157
0.745832593409286,-0.00570805221347718,99.930280078607,-5.92248772766157
0.754304840295643,-0.00543252444029094,99.934933550437,-5.92248772766157
0.762777087182,-0.00517315425333446,99.9393141319101,-5.92248772766157
0.771249334068357,-0.00492883016774687,99.94344059523,-5.92248772766157
0.779721580954714,-0.00469852819600149,99.9473302348315,-5.92248772766157
0.788193827841072,-0.00448130410948892,99.950998998077,-5.92248772766157
0.796666074727429,-0.0042762864581458,99.95446160315,-5.92248772766157
0.805138321613786,-0.00408267026680739,99.9577316455192,-5.92248772766157
0.813610568500143,-0.00389971133642832,99.9608216941873,-5.92248772766157
0.8220828153865,-0.00372672108659578,99.963743378797,-5.92248772766157
0.830555062272857,-0.00356306188301179,99.9665074685466,-5.92248772766157
0.839027309159214,-0.00340814279998245,99.9691239437588,-5.92248772766157
0.847499556045571,-0.00326141577353955,99.9716020608515,-5.92248772766157
0.855971802931929,-0.00312237210573416,99.9739504113782,-5.92248772766157
0.864444049818286,-0.00299053928496971,99.9761769757299,-5.92248772766157
0.872916296704643,-0.00286547809105872,99.9782891720292,-5.92248772766157
0.881388543591,-0.00274677995705689,99.9802939006868,-5.92248772766157
0.889860790477357,-0.00263406456290745,99.9821975850429,-5.92248772766157
0.898333037363714,-0.0025269776385652,99.9840062084714,-5.92248772766157
0.906805284250071,-0.00242518895660647,99.985725348283,-5.92248772766157
0.915277531136429,-0.0023283904964042,99.9873602067314,-5.92248772766157
0.923749778022786,-0.0022362947637886,99.9889156393922,-5.92248772766157
0.932222024909143,-0.0021486332517514,99.9903961811616,-5.92248772766157
0.9406942717955,-0.00206515502920911,99.9918060700905,-5.92248772766157
0.949166518681857,-0.00198562544613979,99.993149269254,-5.92248772766157
0.957638765568214,-0.00190982494456663,99.9944294868331,-5.92248772766157
0.966111012454571,-0.00183754796589652,99.9956501945691,-5.92248772766157
0.974583259340929,-0.00176860194604699,99.9968146447349,-5.92248772766157
0.983055506227286,-0.00170280639062277,99.9979258857548,-5.92248772766157
0.991527753113643,-0.0016399920231449,99.9989867765906,-5.92248772766157
1,-0.00158,100,-5.92248772766157
